16.7514584501026,19.6534176011553,25.8362835500543,24.2606412381073,20.2249621852049
21.59278535052,24.3445405890353,27.3476741679542,25.7054540431776,24.5325471432098
24.636161485086,27.1491164030926,27.7075134630135,23.9027890706983,21.8844988369225
28.1346256166789,29.5751590815022,28.2357984085204,25.8997996043377,24.8191672658754
33.8199097472766,32.035484029527,29.2664718905922,27.270024870523,25.6798733369963
28.3019511921552,30.5855565958459,29.1781005780415,25.6897270926392,24.5121080362628
28.5381550165307,29.5608524196635,28.8093369814714,23.6737404726454,23.7800388204834
34.5014592867852,33.3818328173128,31.557160426568,27.4798577545568,27.1051004706172
32.1618932557109,32.1158940379495,31.9448280473199,28.4118089533383,30.5072470490178
30.2782154382464,30.8717620303433,30.4131074657375,25.7566925312326,28.9469556178767
27.2258302580073,27.801190991477,26.2147140159873,23.4516275687022,26.3890491374278
29.6296793178543,30.6490921483589,28.5112686330564,25.8267803020961,28.8075611928323
29.0891499357856,30.6451340567557,28.9516500334151,27.1339016088308,29.6287567430324
27.0286930234912,28.237039438614,24.3328343824989,22.9883906440818,24.7797544126691
26.187413871435,27.2927534320536,24.3063578643692,22.4187558473111,21.4827477490849
25.0006054312609,26.8082505936416,25.2977322871639,23.1093944470107,21.6648137874649
25.5576825306999,27.3887415227357,25.207312447364,22.8069938448952,21.3786049272275
26.3615453820318,28.6196697053145,25.2980754837336,23.915706747483,25.0318146997892
27.9011919606257,29.815616714373,27.0879022131892,25.4319120764912,27.3952660956221
25.9356929561087,26.5254418241269,22.6553784775939,21.6303018892745,23.9612437950034
29.3077200488207,30.3926954423553,28.7210810422702,26.1342601363327,27.7515727209503
30.5341047569651,31.1093127903194,31.1296772891489,27.9574312081517,29.3953203037901
62.240092940294,62.4826860232685,62.6432571397707,57.8380407160635,57.167687275597
27.7051690236123,28.2557862387244,27.7433752577289,22.2755838485837,21.2332413825506
31.5767241016233,32.1957881806312,30.4379209647976,24.8461304095606,24.2696798070496
34.3948248941522,32.7135641475008,30.2581322024357,27.6198468172489,26.1288018095221
28.8635258906229,29.6557256042579,28.3385441786735,24.7654286444724,23.3531952493209
26.6267214638344,28.6412538797475,27.9596767807784,22.8258073268425,19.7965793982383
22.2166083895956,24.920933592095,27.3116788244271,23.5637287428214,19.9263739090413
16.6671492415446,19.5657866772009,25.8173729166753,22.5218017410897,16.1896435949604
30.2675464828793,30.4113507233594,28.1128749114088,26.2899450397103,25.2286779256817
33.2265078031013,31.5626303206406,30.8677774849691,27.9650953217126,27.2260163811047
