1.8763,1.2089,0.64885,0.43175,-0.16211,0.018973,0.44859,-0.54157,-0.95244,-0.094934,-0.29415,-0.77151,-0.93363,-0.52575,-0.55569,-0.35964,-0.37113,-0.37298,-0.56793,-0.21173,-0.38634,-0.71579,-0.10182,-0.27396,0.18863,-0.24152,0.43093,0.13116,1.088,2.1699,0.22503,-0.43292
1.7904,1.1719,0.66872,0.42221,-0.15291,0.056209,0.5239,-0.51709,-0.92287,-0.058604,-0.27482,-0.74263,-0.91108,-0.50539,-0.53441,-0.3506,-0.36323,-0.36091,-0.55747,-0.22797,-0.38112,-0.6997,-0.11544,-0.25137,0.16647,-0.24281,0.3986,0.1132,1.0318,2.0462,0.20941,-0.42899
1.7027,1.1315,0.68293,0.41041,-0.14403,0.090508,0.59291,-0.49153,-0.89083,-0.023154,-0.25793,-0.71243,-0.88569,-0.48479,-0.51279,-0.3406,-0.35317,-0.34756,-0.54467,-0.24242,-0.37458,-0.68099,-0.12737,-0.22901,0.14442,-0.24242,0.3664,0.094651,0.97584,1.9224,0.1936,-0.42282
1.6134,1.0878,0.69124,0.39617,-0.13556,0.12148,0.65468,-0.46507,-0.85646,0.010983,-0.24328,-0.68104,-0.85749,-0.46396,-0.49079,-0.32956,-0.34091,-0.33294,-0.52952,-0.25472,-0.36657,-0.65968,-0.1374,-0.20674,0.12285,-0.24029,0.33458,0.07587,0.92035,1.799,0.17762,-0.41439
1.5225,1.0406,0.69346,0.37935,-0.12757,0.14879,0.70841,-0.4379,-0.81989,0.04339,-0.23067,-0.64859,-0.82655,-0.44289,-0.46835,-0.3174,-0.32643,-0.3171,-0.51206,-0.26458,-0.35702,-0.63583,-0.14536,-0.18443,0.1021,-0.23638,0.30336,0.057229,0.86548,1.6762,0.16146,-0.40373
1.4302,0.99004,0.68952,0.35989,-0.12015,0.17214,0.75336,-0.41019,-0.78128,0.073672,-0.21986,-0.61522,-0.79293,-0.42158,-0.44543,-0.30404,-0.30978,-0.30009,-0.49234,-0.2717,-0.34583,-0.60952,-0.1511,-0.162,0.082469,-0.23066,0.27297,0.039091,0.81141,1.5543,0.14516,-0.39089
1.3366,0.93617,0.67939,0.33775,-0.11334,0.19129,0.78892,-0.38214,-0.74082,0.10147,-0.21061,-0.58107,-0.75677,-0.40003,-0.422,-0.28946,-0.29102,-0.28197,-0.47044,-0.27589,-0.33297,-0.58089,-0.15453,-0.13937,0.064255,-0.22317,0.24358,0.0218,0.75831,1.4337,0.12875,-0.37594
1.242,0.87914,0.66314,0.31298,-0.10721,0.20609,0.81463,-0.35394,-0.6987,0.12645,-0.20263,-0.54628,-0.7182,-0.37824,-0.39804,-0.27364,-0.27026,-0.26284,-0.44647,-0.27696,-0.31841,-0.55007,-0.15559,-0.1165,0.047703,-0.21395,0.21537,0.00568,0.70633,1.3148,0.11224,-0.35898
1.1466,0.81914,0.64092,0.28566,-0.10179,0.21642,0.83013,-0.32579,-0.65515,0.14833,-0.19568,-0.511,-0.67739,-0.35621,-0.37354,-0.25659,-0.24763,-0.24279,-0.42056,-0.27481,-0.30216,-0.51724,-0.15427,-0.093379,0.033025,-0.20308,0.18848,-0.008975,0.65559,1.1978,0.095685,-0.34016
1.0508,0.75644,0.61294,0.25594,-0.09709,0.22224,0.83521,-0.29786,-0.61037,0.16686,-0.18945,-0.47537,-0.63452,-0.33395,-0.3485,-0.23832,-0.22331,-0.22194,-0.39286,-0.26938,-0.28426,-0.48261,-0.15059,-0.070034,0.02039,-0.19067,0.16303,-0.021903,0.60619,1.0831,0.079121,-0.31962
