filename,P50_Fp1_mean,P50_Fp1_peak,P50_AF3_mean,P50_AF3_peak,P50_F7_mean,P50_F7_peak,P50_F3_mean,P50_F3_peak,P50_FC1_mean,P50_FC1_peak,P50_FC5_mean,P50_FC5_peak,P50_T7_mean,P50_T7_peak,P50_C3_mean,P50_C3_peak,P50_CP1_mean,P50_CP1_peak,P50_CP5_mean,P50_CP5_peak,P50_P7_mean,P50_P7_peak,P50_P3_mean,P50_P3_peak,P50_Pz_mean,P50_Pz_peak,P50_PO3_mean,P50_PO3_peak,P50_O1_mean,P50_O1_peak,P50_Oz_mean,P50_Oz_peak,P50_O2_mean,P50_O2_peak,P50_PO4_mean,P50_PO4_peak,P50_P4_mean,P50_P4_peak,P50_P8_mean,P50_P8_peak,P50_CP6_mean,P50_CP6_peak,P50_CP2_mean,P50_CP2_peak,P50_C4_mean,P50_C4_peak,P50_T8_mean,P50_T8_peak,P50_FC6_mean,P50_FC6_peak,P50_FC2_mean,P50_FC2_peak,P50_F4_mean,P50_F4_peak,P50_F8_mean,P50_F8_peak,P50_AF4_mean,P50_AF4_peak,P50_Fp2_mean,P50_Fp2_peak,P50_Fz_mean,P50_Fz_peak,P50_Cz_mean,P50_Cz_peak,N1_Fp1_mean,N1_Fp1_peak,N1_AF3_mean,N1_AF3_peak,N1_F7_mean,N1_F7_peak,N1_F3_mean,N1_F3_peak,N1_FC1_mean,N1_FC1_peak,N1_FC5_mean,N1_FC5_peak,N1_T7_mean,N1_T7_peak,N1_C3_mean,N1_C3_peak,N1_CP1_mean,N1_CP1_peak,N1_CP5_mean,N1_CP5_peak,N1_P7_mean,N1_P7_peak,N1_P3_mean,N1_P3_peak,N1_Pz_mean,N1_Pz_peak,N1_PO3_mean,N1_PO3_peak,N1_O1_mean,N1_O1_peak,N1_Oz_mean,N1_Oz_peak,N1_O2_mean,N1_O2_peak,N1_PO4_mean,N1_PO4_peak,N1_P4_mean,N1_P4_peak,N1_P8_mean,N1_P8_peak,N1_CP6_mean,N1_CP6_peak,N1_CP2_mean,N1_CP2_peak,N1_C4_mean,N1_C4_peak,N1_T8_mean,N1_T8_peak,N1_FC6_mean,N1_FC6_peak,N1_FC2_mean,N1_FC2_peak,N1_F4_mean,N1_F4_peak,N1_F8_mean,N1_F8_peak,N1_AF4_mean,N1_AF4_peak,N1_Fp2_mean,N1_Fp2_peak,N1_Fz_mean,N1_Fz_peak,N1_Cz_mean,N1_Cz_peak,MMN_classic_Fp1_mean,MMN_classic_Fp1_peak,MMN_classic_AF3_mean,MMN_classic_AF3_peak,MMN_classic_F7_mean,MMN_classic_F7_peak,MMN_classic_F3_mean,MMN_classic_F3_peak,MMN_classic_FC1_mean,MMN_classic_FC1_peak,MMN_classic_FC5_mean,MMN_classic_FC5_peak,MMN_classic_T7_mean,MMN_classic_T7_peak,MMN_classic_C3_mean,MMN_classic_C3_peak,MMN_classic_CP1_mean,MMN_classic_CP1_peak,MMN_classic_CP5_mean,MMN_classic_CP5_peak,MMN_classic_P7_mean,MMN_classic_P7_peak,MMN_classic_P3_mean,MMN_classic_P3_peak,MMN_classic_Pz_mean,MMN_classic_Pz_peak,MMN_classic_PO3_mean,MMN_classic_PO3_peak,MMN_classic_O1_mean,MMN_classic_O1_peak,MMN_classic_Oz_mean,MMN_classic_Oz_peak,MMN_classic_O2_mean,MMN_classic_O2_peak,MMN_classic_PO4_mean,MMN_classic_PO4_peak,MMN_classic_P4_mean,MMN_classic_P4_peak,MMN_classic_P8_mean,MMN_classic_P8_peak,MMN_classic_CP6_mean,MMN_classic_CP6_peak,MMN_classic_CP2_mean,MMN_classic_CP2_peak,MMN_classic_C4_mean,MMN_classic_C4_peak,MMN_classic_T8_mean,MMN_classic_T8_peak,MMN_classic_FC6_mean,MMN_classic_FC6_peak,MMN_classic_FC2_mean,MMN_classic_FC2_peak,MMN_classic_F4_mean,MMN_classic_F4_peak,MMN_classic_F8_mean,MMN_classic_F8_peak,MMN_classic_AF4_mean,MMN_classic_AF4_peak,MMN_classic_Fp2_mean,MMN_classic_Fp2_peak,MMN_classic_Fz_mean,MMN_classic_Fz_peak,MMN_classic_Cz_mean,MMN_classic_Cz_peak,MMN_late_Fp1_mean,MMN_late_Fp1_peak,MMN_late_AF3_mean,MMN_late_AF3_peak,MMN_late_F7_mean,MMN_late_F7_peak,MMN_late_F3_mean,MMN_late_F3_peak,MMN_late_FC1_mean,MMN_late_FC1_peak,MMN_late_FC5_mean,MMN_late_FC5_peak,MMN_late_T7_mean,MMN_late_T7_peak,MMN_late_C3_mean,MMN_late_C3_peak,MMN_late_CP1_mean,MMN_late_CP1_peak,MMN_late_CP5_mean,MMN_late_CP5_peak,MMN_late_P7_mean,MMN_late_P7_peak,MMN_late_P3_mean,MMN_late_P3_peak,MMN_late_Pz_mean,MMN_late_Pz_peak,MMN_late_PO3_mean,MMN_late_PO3_peak,MMN_late_O1_mean,MMN_late_O1_peak,MMN_late_Oz_mean,MMN_late_Oz_peak,MMN_late_O2_mean,MMN_late_O2_peak,MMN_late_PO4_mean,MMN_late_PO4_peak,MMN_late_P4_mean,MMN_late_P4_peak,MMN_late_P8_mean,MMN_late_P8_peak,MMN_late_CP6_mean,MMN_late_CP6_peak,MMN_late_CP2_mean,MMN_late_CP2_peak,MMN_late_C4_mean,MMN_late_C4_peak,MMN_late_T8_mean,MMN_late_T8_peak,MMN_late_FC6_mean,MMN_late_FC6_peak,MMN_late_FC2_mean,MMN_late_FC2_peak,MMN_late_F4_mean,MMN_late_F4_peak,MMN_late_F8_mean,MMN_late_F8_peak,MMN_late_AF4_mean,MMN_late_AF4_peak,MMN_late_Fp2_mean,MMN_late_Fp2_peak,MMN_late_Fz_mean,MMN_late_Fz_peak,MMN_late_Cz_mean,MMN_late_Cz_peak,P3a_Fp1_mean,P3a_Fp1_peak,P3a_AF3_mean,P3a_AF3_peak,P3a_F7_mean,P3a_F7_peak,P3a_F3_mean,P3a_F3_peak,P3a_FC1_mean,P3a_FC1_peak,P3a_FC5_mean,P3a_FC5_peak,P3a_T7_mean,P3a_T7_peak,P3a_C3_mean,P3a_C3_peak,P3a_CP1_mean,P3a_CP1_peak,P3a_CP5_mean,P3a_CP5_peak,P3a_P7_mean,P3a_P7_peak,P3a_P3_mean,P3a_P3_peak,P3a_Pz_mean,P3a_Pz_peak,P3a_PO3_mean,P3a_PO3_peak,P3a_O1_mean,P3a_O1_peak,P3a_Oz_mean,P3a_Oz_peak,P3a_O2_mean,P3a_O2_peak,P3a_PO4_mean,P3a_PO4_peak,P3a_P4_mean,P3a_P4_peak,P3a_P8_mean,P3a_P8_peak,P3a_CP6_mean,P3a_CP6_peak,P3a_CP2_mean,P3a_CP2_peak,P3a_C4_mean,P3a_C4_peak,P3a_T8_mean,P3a_T8_peak,P3a_FC6_mean,P3a_FC6_peak,P3a_FC2_mean,P3a_FC2_peak,P3a_F4_mean,P3a_F4_peak,P3a_F8_mean,P3a_F8_peak,P3a_AF4_mean,P3a_AF4_peak,P3a_Fp2_mean,P3a_Fp2_peak,P3a_Fz_mean,P3a_Fz_peak,P3a_Cz_mean,P3a_Cz_peak,n_std,n_dev,n_total,subj_idx
anna_free.mat,-2.6066,-2.8955,-1.41914,-1.34984,-0.894148,-1.21044,0.0667744,0.271123,-0.753924,-0.535586,0.157483,0,0.394257,0,0.15217,0.249809,0.215025,0.425991,1.61943,1.76154,0.618872,0.246505,0.675262,0,0.575474,0.678653,0.657222,0.559655,-0.37316,-0.726371,0.416645,0.0283846,0.472663,0.03395,1.46388,1.18466,1.35176,0,1.82105,0,0.290336,0.273919,0.708262,0.833823,0.488385,0.667344,-0.430679,0,-0.483613,0,-0.245419,-0.0749099,-1.42764,-1.32878,-0.705188,-0.675937,-1.21388,-1.0755,-2.36324,-2.51258,-0.170392,0.083284,0.938881,1.12713,-2.41425,-2.49013,-2.08592,-2.411,-0.604793,-0.821059,-1.00494,-1.54803,-2.3782,0,0.593952,0.899404,4.72573,0,-0.432967,0,-0.173788,0,2.03866,2.52057,1.76318,0,1.10627,1.29219,0.516234,0,1.51618,2.06299,1.33898,2.08763,2.21324,2.86905,1.46817,1.91025,1.76642,2.04562,0.951053,0.977115,1.6193,2.28194,-0.130745,-0.357945,0.115798,0,-0.248902,-0.478319,-0.472816,-0.861909,-1.29017,-1.71462,-1.29552,-1.50274,-2.72526,-3.29834,-0.633269,-0.815521,-1.90818,-2.03992,-2.09921,-2.22627,-1.77067,0,-0.0693869,0,-0.439567,0.401794,-1.27385,0,0.0891469,0.737528,-0.91421,-1.08088,-2.31874,-2.23866,0.840934,1.28298,6.75028,7.80143,-1.04393,-1.38459,-0.930252,-1.02251,1.15253,-0.1936,1.77066,0,0.115378,-0.717342,-0.347134,0,0.617144,0,0.67999,0.847171,1.05312,0.744631,0.174041,-0.415181,0.856117,0,-0.0322986,-0.119669,1.41345,1.47058,-0.47417,-0.79241,-0.894876,-1.14747,-0.538627,-0.858654,0.599711,1.19446,-0.642626,0.00862328,-1.01296,0,-1.58937,0,0.24565,0.60017,-0.931835,0,-0.604586,0,-1.58593,0,-0.792669,-1.10867,0.10185,0.420171,-0.495394,-0.158856,0.29686,0.737528,-0.00684746,-1.08088,-1.02166,-2.23866,1.23973,1.28298,5.56687,7.80143,-0.41979,-1.38459,-0.521849,-0.945102,0.691573,1.00004,0.738034,0.368513,-0.063077,-0.717342,-0.478951,-1.00705,0.12499,-0.817369,0.191986,-0.918484,0.264298,0.744631,-1.05182,-2.08041,0.0239735,-0.943985,-0.757543,-1.44968,0.25121,1.47058,-1.15081,-2.26457,-0.868026,-1.14747,-0.41015,-0.858654,-0.13716,1.19446,-0.496137,-0.801792,-0.361547,0.499241,-0.445558,0.70273,0.0736702,-0.702682,-0.199924,0.909523,-0.111771,0.664346,-0.355744,1.01686,-0.222822,-1.10867,0.0576704,0.420171,-0.0557928,0.428966,0.544576,1.52064,0.593308,1.16924,-0.358474,-0.443873,1.51897,2.25347,5.07917,4.31607,0.0461392,0.499054,-0.259471,-0.945102,0.619523,1.11209,0.32752,0.368513,-0.0234521,-0.717342,-0.547335,-1.00705,-0.100548,-0.817369,-0.0838451,-0.918484,-0.317757,-1.45183,-1.64598,-2.31916,-0.313805,-0.943985,-1.03613,-1.44968,-0.151689,1.47058,-1.24406,-2.26457,-0.757213,-0.901009,-0.306423,-0.528939,-0.649129,-1.19216,-0.502178,-0.801792,-0.0420989,0.499241,-0.0647304,0.70273,-0.313538,-1.01221,-0.0827053,0.909523,-0.216794,0.664346,0.197264,1.01686,0.0757901,0.631118,571,136,707,1
goto_free.mat,-0.958306,-1.50587,-0.596111,-1.19953,-0.388938,-0.702918,-1.01973,-1.4459,-0.654059,-0.992836,-0.316998,-0.704473,-2.46049,-3.71936,0.167466,0.760204,0.443443,0.335713,0.104285,0.272645,1.22059,1.50404,0.519186,0.631967,1.41008,1.81313,0.816183,1.21648,1.6324,2.33826,1.10098,1.81148,1.81398,2.84576,1.69776,2.45141,1.54494,2.02389,1.37028,2.27588,1.01787,1.39664,0.227718,0.471087,0.140093,0.152359,-1.60544,-1.76099,-0.404514,-0.394111,-0.542326,-0.705226,-1.0705,-1.38496,-0.77914,-0.611678,-1.3763,-1.83312,-1.8426,-2.18382,-1.22358,-1.6565,0.0139572,-0.146543,-0.521208,-0.0931676,-0.487732,-0.148576,1.12658,1.78249,-0.448501,-0.0529699,-0.229846,-0.1267,0.580334,1.02357,-1.69608,-0.734315,-0.134443,0.157895,0.449915,0.675692,0.621247,0.885398,1.35667,0.860671,0.626848,0.630956,1.45898,1.3253,0.614969,0.416202,1.36766,1.07802,1.11489,0.887503,1.78374,1.28229,1.56442,1.25446,1.2641,0.971081,0.361737,-0.314382,0.0951417,-0.301633,-0.442611,-0.822176,-0.461651,-0.708704,-1.63091,-1.4596,-1.05353,-1.32307,-1.12159,-1.4261,-1.08638,-1.09584,-0.93343,-1.11431,-1.4899,-1.43784,-1.75386,-1.531,-0.99223,0,0.0978052,0.180896,-0.601944,-1.31818,-1.13922,-1.71572,0.3939,0.764372,-0.0923045,-0.759808,-0.23531,-0.518386,-0.278135,-0.799769,-3.49646,-3.92596,-0.433406,-1.38122,0.662201,0,-0.074844,-0.291549,0.961499,0,0.484347,0.788827,1.62021,1.71084,0.931279,1.54542,1.21634,2.14987,0.487024,1.07542,1.29961,1.80569,1.48513,1.90894,1.77241,2.14152,0.615706,1.21095,0.474899,0.945193,-0.164553,-0.184275,0.168939,0,-2.24901,-2.08878,-0.517222,-0.623534,-0.275065,0,-0.553209,-0.593857,-0.826857,-1.03666,-0.960865,0,-1.3696,-2.04163,-0.343681,0,1.03577,0,-0.0895421,0.374172,-0.684503,-1.71572,-0.624931,0.764372,0.642101,1.25891,0.313059,0.990463,-0.357142,-0.799769,-4.74464,-6.17867,0.448504,-1.38122,1.10122,1.6634,-0.675626,-1.60824,-0.362371,-1.79391,0.134175,-0.277766,1.63971,1.71084,0.351496,1.54542,0.146226,2.14987,-0.087668,-0.545812,0.672366,1.80569,0.785696,1.90894,1.35814,2.14152,-0.427127,-1.73074,0.187157,0.945193,0.190131,0.624064,0.624462,1.15345,-2.62039,-3.4077,0.245165,1.16392,0.566321,1.55867,0.182015,1.26808,-0.467657,-1.03666,0.0336158,1.16552,-0.53618,0.176645,0.255914,0.928379,1.79482,2.68795,0.0663315,0.374172,-0.312002,-0.472892,-1.51146,-3.13655,1.31221,1.25891,0.712313,0.990463,-0.285866,-0.548185,-5.2059,-6.17867,1.53918,2.72515,1.27986,1.6634,-0.881247,-1.60824,-1.0152,-1.79391,0.0200371,0.366531,1.51335,1.68114,0.179722,0.896765,-0.460436,-0.873216,-0.404813,-0.545812,0.27141,0.505453,0.263574,0.505389,0.914279,1.03769,-1.17713,-1.73074,-0.132119,-0.562498,0.339271,0.624064,0.598342,1.15345,-2.88492,-3.4077,0.684504,1.16392,0.903509,1.55867,0.398033,1.26808,-0.153192,-1.03666,0.671677,1.16552,0.0246042,0.631671,0.673551,0.928379,2.0502,2.68795,536,105,641,2
hiramoto_free.mat,0.509031,0.0447459,-0.443167,-0.637314,-0.16766,-0.714728,-0.318798,-0.198537,-0.207297,-0.157509,-0.326354,-0.840705,-0.52312,-0.846022,-0.545945,-0.437402,-0.0194953,0.102712,-0.535823,-0.388731,0.0335961,0.263468,-0.142788,0.0218622,0.100702,0.255508,0.0389911,0.190543,0.245019,0.237858,-0.0152493,0.0884736,0.206179,0.222554,0.114854,0.289263,-0.0222952,0.146778,0.157542,0.258576,0.267056,0.298326,0.278145,0.438641,-0.419028,-0.290917,0.600602,0,-0.018723,-0.0684822,-0.116832,0.0263718,0.142531,0.247815,-0.0661319,-0.433258,-0.0379805,0.130508,1.01674,1.12459,-0.237123,-0.0781428,0.452993,0.542399,2.20657,3.25953,-0.136869,0.368087,2.72151,3.48499,-0.903017,-1.21822,-0.825588,0,1.6694,2.4224,0.64299,1.10066,-1.2633,-1.47652,-0.59395,-0.812437,-1.16896,-1.54815,-0.348102,-0.874606,-0.781761,-1.29873,-0.583791,-0.891974,-0.364382,-1.04797,1.13264,0,0.281219,-0.64378,1.38515,2.38809,-0.0377172,-0.726464,-0.62753,-1.04667,0.400127,0,0.416562,0.529662,-0.541348,-0.730884,-1.28633,-1.47116,0.900059,0.962934,0.00620934,0.0967436,-1.17613,-1.61481,-0.192617,0,1.48323,2.1819,-1.11201,0,0.0710733,0,-1.15399,-1.63099,-0.218574,0,-0.0969734,-0.914588,-0.935753,-1.14932,1.40344,0.621444,-1.12131,-1.28032,-1.20438,-1.25742,0.538602,-0.21904,0.366843,-0.261123,-1.12685,-1.26431,-0.303885,-0.0499155,-0.0856213,0.012529,1.06344,1.31465,0.291652,0.619055,-0.00288365,0.422045,0.887541,1.21783,1.91585,2.25696,1.37875,1.78843,1.77356,1.27611,0.909542,1.37768,0.152332,0.575244,1.24731,1.39235,0.574768,0.690251,-0.258181,0.0902694,-1.12628,-1.4603,1.17748,1.5468,-0.176431,-0.269922,-1.37348,-1.67191,-0.950122,-1.09532,-0.305122,-1.08727,-1.62832,-1.53405,-0.982995,-1.03749,-1.48775,-1.54081,-0.512777,-0.661135,0.792942,2.21008,-0.362187,-1.14932,2.49891,3.91875,-0.879705,-1.28032,-1.0514,-1.25742,1.58784,2.92552,0.939527,1.85658,-1.08428,-1.26431,-0.734173,-1.15806,-0.380965,-0.875266,0.196801,-0.815075,-0.286166,-0.920081,-0.412595,-0.983744,0.253959,1.21783,1.56645,1.38005,0.976315,0.395473,1.67478,2.03859,0.441723,1.37768,-0.368527,-1.06203,0.794191,1.39235,0.322215,0.690251,-0.6483,-1.06415,-1.13676,-1.4603,0.934666,1.5468,0.00578325,-0.269922,-1.32831,-1.67191,-0.838457,-1.09532,0.813918,2.20356,-1.47457,-1.76776,-0.977813,-1.00841,-1.18672,-1.54081,-0.646263,-0.957204,1.11789,2.21008,0.0239988,0.221946,3.15474,3.91875,-0.602391,-0.858492,-0.865758,-0.457137,2.29619,2.92552,1.30818,1.85658,-0.988936,-1.26431,-1.02425,-1.15806,-0.468217,-0.875266,-0.415319,-0.815075,-0.63983,-0.920081,-0.746575,-0.983744,-0.111415,-0.46844,1.37933,1.38005,0.798834,1.19858,1.62756,2.03859,0.118761,0.52487,-0.78161,-1.06203,0.394181,0.287305,0.0380439,-0.406579,-0.952035,-1.06415,-1.02802,-1.4603,0.596144,1.5468,0.215045,0,-1.28255,-1.67191,-0.693942,-0.807361,1.61864,2.20356,-1.35304,-1.76776,-1.06623,-1.37459,-0.913688,-0.363193,-0.75015,-0.957204,729,160,889,3
hirano2_free.mat,0.309968,0.644646,-0.385627,-0.529947,-0.378489,-0.619109,-0.593589,-0.802103,1.10043,1.34661,-0.271376,-0.480277,-0.540256,-0.850128,-0.5046,-0.683391,0.967476,1.05688,-0.781557,-1.07062,-0.215256,-0.304634,-0.087374,-0.229081,0.351658,0,0.0643701,-0.149372,0.545655,0.754287,-0.047411,-0.0558746,0.969092,1.42109,0.967068,1.1663,0.701783,0.810961,0.516887,0.74256,0.264251,0.372067,0.148991,0.18632,-1.68827,-1.95275,-0.0649269,0,-0.52224,-0.273559,-0.018572,-0.130922,0.46114,0.56808,-1.06001,0,-0.122879,-0.210199,-0.747678,-1.03603,-0.292257,-0.405286,0.950472,1.07373,-0.267486,-0.173753,-0.640763,-1.13038,-0.297188,-0.675704,-0.826678,-1.26024,0.186444,-0.168813,0.144671,0.537898,0.604285,1.25388,-0.785048,-1.49468,0.652027,0.645998,0.0254272,-0.560941,1.36599,2.0054,0.333557,0.461464,0.452835,0.647023,0.598734,1.01066,1.07682,2.08713,0.84782,1.71846,1.2237,2.6606,0.96107,0.373475,0.675711,0.241867,1.07316,2.02342,0.559227,1.15441,-0.299214,-0.419732,-1.82944,-2.01585,0.464735,0.409937,-0.741141,-0.978132,-0.993781,-1.52181,-0.612744,0,-0.461984,-0.590859,-0.942236,-1.69113,-1.05253,-1.40033,-1.12987,-1.65776,-0.370668,0,-0.287237,-0.828815,-0.171536,0.62278,0.196687,0.502618,-0.175608,0,0.506632,-0.246815,0.248354,0.494989,0.303504,1.365,-0.665484,0,0.28915,0.0268431,-0.279416,-0.83392,0.126475,0.732932,-0.141993,-0.570619,0.223526,-0.0350847,-0.0267849,-0.760741,0.647114,0,0.443116,-0.298046,0.665012,0,0.586533,-0.217492,0.347736,0,0.6846,0,0.186123,0,-0.390074,-0.570348,-0.88722,-0.567912,0.248306,1.39844,-0.0796306,-0.843587,-0.316367,0,-0.265746,-1.33046,0.0922441,0.432026,-0.785885,0,-0.68454,-0.0871084,-0.408325,0,-0.235334,-1.02117,-0.16982,0.29267,0.320498,0.62278,0.495446,1.13496,0.603811,1.23458,1.27163,2.05259,0.330741,0.494989,-0.187115,1.365,0.0779358,0.560444,0.408983,0.748808,-0.230129,-0.83392,-0.654168,-1.54232,-0.26638,-0.577514,0.179193,0.316584,-0.595123,-1.22011,-0.164741,-0.870252,-0.178309,-0.49556,0.11043,0.570117,0.208376,0.518482,-0.0632271,-0.509419,-0.0309648,-1.23785,-0.398247,-1.15606,-0.419136,-0.570348,-0.657334,-0.779404,-0.874806,-2.04258,0.0366262,0.490354,0.615398,1.40952,0.282027,0.925913,-0.164504,-0.827675,-0.276519,-0.506062,-0.484967,-0.0871084,0.50558,1.39809,0.36214,0.885316,-0.475134,0.29267,0.393014,0.62278,0.606148,1.13496,0.900162,1.23458,1.60547,2.05259,0.368941,0.633123,-0.3736,-0.949466,0.613046,1.24543,0.452367,0.748808,0.0106026,-0.83392,-1.0573,-1.54232,-0.142953,-0.577514,0.245181,0.316584,-0.665877,-1.22011,-0.451416,-0.870252,-0.251583,-0.49556,-0.0161701,0.570117,0.159057,0.518482,-0.194304,-0.509419,-0.336168,-1.23785,-0.588785,-1.15606,-0.336749,-0.492313,-0.699218,-0.779404,-1.30396,-2.04258,0.0294576,-0.212817,0.989469,1.40952,0.250551,0.925913,-0.244971,-0.827675,-0.146294,-0.506062,-0.688176,-0.0871084,0.891759,1.39809,0.450418,0.885316,765,158,923,4
hirano_free.mat,0.149415,0,-0.0252943,-0.272882,0.133941,0.686403,0.0229897,0.124244,0.344993,0.388226,-0.0605278,-0.361017,-0.0395684,-0.224292,-0.234014,-0.497027,0.396775,0,-0.123132,0,0.250539,0.479662,0.0800372,0,0.232742,0.304582,-0.191671,0,-0.25209,0,-0.253816,-0.1939,-0.117408,-0.0361629,-0.145276,-0.0411616,-0.294634,-0.190142,-0.0154475,0.293247,0.142841,0.39445,0.459685,0.693057,-0.514203,-0.550975,-0.177551,-0.44733,-0.0537698,-0.044496,0.0909961,-0.0530259,0.294152,0.39588,-0.233123,0,0.0567924,0,-0.551561,-0.737404,0.253149,0.292288,0.376505,0.486334,0.285417,0.602771,-0.118125,0.137642,0.245344,0.514254,0.159789,0.317731,0.0237301,0,0.203669,0.392948,0.535541,0.618342,0.0165043,0.278799,-0.00521593,0,-0.189615,-0.451478,0.126306,-0.0286178,-0.162738,-0.253097,-0.0390448,-0.159268,-0.52092,-0.675011,-0.465122,-0.676501,-0.606935,-0.876367,-0.342634,-0.546601,-0.567643,-0.779105,-0.646071,-0.830965,0.070243,0.0807076,0.0874586,0.236117,0.2942,0.267125,-0.417497,-0.350571,0.668451,0.765658,0.0742706,0.169172,0.419733,0.636839,0.135044,0.193714,0.337647,0.441997,0.343999,0.570596,-0.219367,-0.533897,0.0171404,0,0.259505,0,-0.564586,-0.721533,-0.320741,-0.636779,-0.0987298,-0.257673,0.326667,0.415559,0.11908,-0.309121,0.487675,0.596857,0.689299,1.03542,0.371378,0.598755,0.0784689,0,0.258412,0.413355,0.371382,0.567995,0.0627281,0.200997,0.0944908,0.107557,-0.0954251,0.0568185,-0.0272624,0.14504,0.0223887,0.145053,-0.0782033,0.0316834,-0.334404,-0.380246,-0.712157,-0.846648,-0.0980868,-0.168288,-0.099943,-0.185716,0.105637,-0.00397598,-0.130684,0.0319787,0.030209,0,-0.0659483,-0.12819,0.6445,1.60269,-0.295242,-0.689191,0.00557695,-0.127094,-0.142688,-0.314573,-0.926856,-1.29318,0.0548998,0,0.271218,0.0686363,-0.458624,-0.721533,-0.0638119,0.151769,-0.205104,-0.425611,0.522629,0.741552,0.488385,0.688945,0.341752,0.596857,0.180911,-0.438758,0.226223,0.598755,0.249587,0.320507,0.183602,0.413355,0.039557,-0.30307,0.0332664,0.200997,0.154412,0.0749551,-0.302882,-0.606423,-0.337815,-0.970327,-0.194083,-0.758463,-0.278151,-0.6256,-0.401606,-0.505404,-0.779559,-0.971546,-0.181563,-0.295003,-0.161087,-0.351902,0.30141,-0.00397598,-0.300376,-0.544215,-0.323791,-0.872489,0.153881,0.835074,0.51194,1.60269,-0.00945561,-0.689191,0.190881,0.667958,0.170307,0.798117,-0.75587,-1.29318,0.405641,0.803419,0.60198,0,-0.421607,-0.680613,0.00014291,-0.266634,-0.252423,-0.425611,0.620832,0.741552,0.660154,0.830212,0.223335,0.560854,-0.0158784,-0.438758,-0.120248,-0.692321,0.365902,0.541266,0.188386,0.510373,-0.0794603,-0.30307,0.138987,-0.0826968,0.205946,0.302976,-0.355481,-0.606423,-0.51653,-0.970327,-0.324651,-0.758463,-0.400633,-0.6256,-0.368528,-0.505404,-0.697362,-0.971546,-0.13344,-0.295003,-0.115359,-0.351902,0.493761,0.761931,-0.528901,-0.89534,-0.493086,-0.872489,0.256739,0.835074,0.00491402,1.60269,0.251424,0.595086,0.26737,0.667958,0.322284,0.798117,-0.605333,-0.248281,0.591722,0.803419,0.839008,1.13643,690,151,841,5
