1.2958,0.65539,-0.12045,0.17011,-0.032858,-0.30513,-0.46336,-0.25255,-0.13303,-0.4181,-0.33877,-0.24692,-0.1602,-0.14992,-0.2834,-0.30321,-0.26982,-0.30467,-0.17967,-0.24488,-0.1725,-0.11556,-0.018387,-0.62574,-0.011583,0.18945,0.37099,0.20805,0.6704,1.4047,0.22927,-0.043654
1.2089,0.6114,-0.12702,0.1578,-0.013888,-0.29467,-0.42355,-0.23094,-0.11525,-0.40047,-0.319,-0.23589,-0.15325,-0.14932,-0.27507,-0.29594,-0.26118,-0.29495,-0.16893,-0.23009,-0.15833,-0.10071,-0.0088073,-0.60809,-0.0099225,0.19547,0.35932,0.20473,0.62892,1.3156,0.22663,-0.033723
1.1249,0.5686,-0.13203,0.14557,0.0046129,-0.28315,-0.38357,-0.20957,-0.098295,-0.38251,-0.29965,-0.22557,-0.14742,-0.15007,-0.26829,-0.28928,-0.25261,-0.28582,-0.15889,-0.21483,-0.14478,-0.086884,5.9185e-05,-0.58696,-0.008183,0.19966,0.34726,0.20133,0.58828,1.229,0.22335,-0.024433
1.0437,0.52698,-0.1355,0.13343,0.02248,-0.27062,-0.34363,-0.18854,-0.082246,-0.36423,-0.28073,-0.21593,-0.14265,-0.15202,-0.26293,-0.2831,-0.24404,-0.27719,-0.14952,-0.19911,-0.13185,-0.074083,0.0082419,-0.56241,-0.0063161,0.20204,0.33478,0.19783,0.54853,1.1449,0.2194,-0.015823
0.96531,0.4865,-0.13748,0.12143,0.039551,-0.25714,-0.30396,-0.16795,-0.067168,-0.34566,-0.26228,-0.20691,-0.13886,-0.15498,-0.25883,-0.27728,-0.23541,-0.26898,-0.14077,-0.18296,-0.11952,-0.062299,0.015767,-0.53451,-0.0042786,0.20259,0.3219,0.19421,0.50968,1.0634,0.21473,-0.0079287
0.88972,0.44713,-0.13798,0.10959,0.055665,-0.24276,-0.26476,-0.14788,-0.053121,-0.32684,-0.24433,-0.19845,-0.13597,-0.15877,-0.25581,-0.27169,-0.22664,-0.26113,-0.13259,-0.16645,-0.10777,-0.051522,0.022655,-0.50342,-0.0020331,0.20135,0.30862,0.19046,0.47178,0.98432,0.20931,-0.00078562
0.81691,0.40888,-0.13707,0.097931,0.070668,-0.22757,-0.22626,-0.12844,-0.040161,-0.30779,-0.22689,-0.19049,-0.13386,-0.1632,-0.25368,-0.2662,-0.21771,-0.25353,-0.12495,-0.14966,-0.096603,-0.041734,0.028925,-0.4693,0.00045137,0.19834,0.29495,0.18655,0.43487,0.90783,0.20311,0.0055753
0.74685,0.37172,-0.13478,0.086494,0.084414,-0.21164,-0.18867,-0.10972,-0.028332,-0.28857,-0.21,-0.18296,-0.13244,-0.16806,-0.25223,-0.26068,-0.20856,-0.2461,-0.11778,-0.13267,-0.086003,-0.032913,0.03459,-0.43236,0.0031987,0.19361,0.28089,0.18249,0.39897,0.8339,0.1961,0.011127
0.67954,0.33566,-0.13117,0.075307,0.096765,-0.19506,-0.15219,-0.091811,-0.017675,-0.26923,-0.19367,-0.1758,-0.13159,-0.17315,-0.25124,-0.25499,-0.19916,-0.23877,-0.11104,-0.11558,-0.075968,-0.025033,0.039658,-0.39284,0.0062257,0.18721,0.26647,0.17825,0.36411,0.76253,0.18829,0.015847
0.61494,0.3007,-0.12632,0.064402,0.1076,-0.17792,-0.11704,-0.07481,-0.0082172,-0.24981,-0.17791,-0.16895,-0.13119,-0.17827,-0.25047,-0.249,-0.18951,-0.23143,-0.10467,-0.09852,-0.066495,-0.018063,0.044135,-0.35101,0.0095412,0.17923,0.2517,0.17384,0.33033,0.69372,0.17965,0.019718
0.55301,0.26684,-0.12028,0.053808,0.1168,-0.16034,-0.083392,-0.058795,1.9385e-05,-0.23037,-0.16273,-0.16232,-0.13111,-0.1832,-0.24969,-0.24259,-0.17957,-0.22399,-0.098621,-0.081595,-0.057579,-0.011969,0.048022,-0.30719,0.013146,0.16975,0.2366,0.16923,0.29765,0.62745,0.17021,0.022731
