0.38052,-0.022355,-0.007977,-0.21889,0.019429,-0.19545,-0.1039,-0.31265,-0.14128,-0.2063,0.081568,-0.11789,-0.087288,0.12148,0.19973,0.024644,-0.12449,-0.13396,-0.050671,0.088728,0.076584,-0.065058,-0.033754,0.18426,0.068833,-0.13475,0.073949,0.19605,0.23823,0.45498,-0.12404,-0.12829
0.36004,-0.025988,-0.014502,-0.2153,0.044469,-0.18482,-0.1103,-0.29834,-0.12572,-0.20239,0.092125,-0.11075,-0.078832,0.1265,0.20598,0.020944,-0.12933,-0.13106,-0.044906,0.084712,0.073196,-0.05363,-0.034443,0.17109,0.051285,-0.13076,0.07004,0.17857,0.22552,0.42509,-0.12043,-0.11807
0.3405,-0.027604,-0.020618,-0.21015,0.068624,-0.17327,-0.11612,-0.28315,-0.11064,-0.19773,0.10118,-0.10382,-0.070681,0.13128,0.21116,0.017232,-0.13373,-0.12771,-0.039747,0.078225,0.068748,-0.042766,-0.035037,0.15606,0.033868,-0.12649,0.066244,0.16109,0.21316,0.39617,-0.11623,-0.10808
0.32186,-0.027346,-0.0263,-0.20347,0.091728,-0.16082,-0.1213,-0.26713,-0.09609,-0.1923,0.10873,-0.097099,-0.062832,0.1358,0.21523,0.013569,-0.13756,-0.12385,-0.03519,0.06937,0.063257,-0.032508,-0.035559,0.13935,0.016681,-0.12198,0.062536,0.14368,0.20112,0.36822,-0.11147,-0.098321
0.30405,-0.025375,-0.031524,-0.19532,0.11362,-0.14754,-0.1258,-0.25036,-0.082098,-0.18609,0.11479,-0.090554,-0.055283,0.14003,0.21815,0.010013,-0.14072,-0.11946,-0.031222,0.058284,0.056754,-0.022897,-0.036037,0.12113,-0.00017683,-0.11725,0.058889,0.12643,0.18936,0.34125,-0.10622,-0.088827
0.28702,-0.021865,-0.036261,-0.18575,0.13413,-0.13349,-0.12956,-0.23289,-0.0687,-0.1791,0.11937,-0.084168,-0.048033,0.14394,0.21989,0.0066165,-0.14309,-0.11452,-0.027827,0.045141,0.049281,-0.013969,-0.036495,0.10161,-0.016604,-0.11232,0.055279,0.10941,0.17784,0.31524,-0.10052,-0.079619
0.27071,-0.017007,-0.040483,-0.17485,0.15313,-0.11875,-0.13255,-0.21483,-0.055928,-0.17134,0.12251,-0.077915,-0.041082,0.1475,0.22043,0.0034272,-0.1446,-0.10902,-0.024981,0.030149,0.040892,-0.0057523,-0.03696,0.081027,-0.032501,-0.1072,0.05168,0.092692,0.16655,0.2902,-0.094446,-0.070721
0.25506,-0.010998,-0.044162,-0.16272,0.17045,-0.10341,-0.13472,-0.19624,-0.043812,-0.16282,0.12426,-0.071774,-0.034432,0.15067,0.21976,0.00048705,-0.14516,-0.10296,-0.022658,0.013544,0.031657,0.0017251,-0.037456,0.059604,-0.047771,-0.10192,0.04807,0.076354,0.15544,0.26612,-0.088044,-0.062157
0.24002,-0.0040452,-0.047272,-0.14947,0.18597,-0.087584,-0.13603,-0.17725,-0.032381,-0.15356,0.12467,-0.065719,-0.028084,0.15341,0.21788,-0.0021672,-0.14473,-0.096334,-0.020823,-0.0044095,0.021657,0.0084429,-0.038005,0.037589,-0.062318,-0.096511,0.044425,0.060465,0.14449,0.24298,-0.081376,-0.053949
0.22553,0.0036434,-0.049787,-0.13521,0.19957,-0.071387,-0.13646,-0.15794,-0.02166,-0.14357,0.12379,-0.059729,-0.022042,0.15567,0.21478,-0.0045046,-0.14324,-0.089168,-0.01944,-0.023425,0.010987,0.014386,-0.038625,0.015234,-0.07605,-0.090983,0.040727,0.045088,0.13368,0.22076,-0.074502,-0.046119
