-0.16122,0.069081,-0.045556,0.014472,-0.22759,0.070017,0.00059888,0.0935,-0.047723,0.35942,0.042549,0.10009,0.032967,0.059101,0.11059,0.35652,0.234,0.15869,0.034103,0.19958,-0.064117,-0.049259,0.06041,-0.28902,-0.037602,-0.24841,-0.26852,-0.066078,-0.061116,-0.098244,-0.070959,-0.26022
-0.15569,0.060385,-0.03808,-0.0077213,-0.20828,0.053875,0.012687,0.082744,-0.038063,0.333,0.039533,0.09654,0.035596,0.050897,0.10018,0.33626,0.22627,0.15453,0.03619,0.19593,-0.04964,-0.039665,0.055171,-0.26863,-0.036156,-0.23359,-0.26192,-0.063513,-0.061165,-0.095438,-0.070275,-0.2419
-0.14895,0.052265,-0.030614,-0.029138,-0.18901,0.037929,0.023841,0.071785,-0.028922,0.30604,0.036745,0.092381,0.037629,0.042292,0.089238,0.31499,0.21775,0.1498,0.038101,0.19201,-0.035169,-0.030529,0.04973,-0.24676,-0.034558,-0.21894,-0.25449,-0.060043,-0.060792,-0.091529,-0.069522,-0.2235
-0.14113,0.04474,-0.023244,-0.04964,-0.16984,0.022301,0.033947,0.060721,-0.02032,0.27869,0.034145,0.087681,0.039095,0.033383,0.077894,0.29285,0.2085,0.14455,0.039833,0.1878,-0.020812,-0.02188,0.044113,-0.22355,-0.032838,-0.20449,-0.24627,-0.055703,-0.060024,-0.086615,-0.068697,-0.20511
-0.13233,0.037824,-0.016051,-0.069095,-0.15086,0.0071103,0.042916,0.049643,-0.012271,0.25111,0.031701,0.082507,0.040024,0.024274,0.066285,0.27,0.19856,0.13881,0.041382,0.18327,-0.0066791,-0.013743,0.03835,-0.1992,-0.031029,-0.1903,-0.23731,-0.050544,-0.058889,-0.080802,-0.067798,-0.1868
-0.12266,0.031523,-0.0091138,-0.08738,-0.13216,-0.0075259,0.050682,0.03864,-0.0047857,0.22345,0.029386,0.076926,0.040451,0.01507,0.054549,0.2466,0.18801,0.13261,0.042742,0.1784,0.0071174,-0.0061428,0.032467,-0.17388,-0.029162,-0.17637,-0.22767,-0.044628,-0.057417,-0.0742,-0.066826,-0.16864
-0.11225,0.025834,-0.0025042,-0.10438,-0.11383,-0.021493,0.057203,0.027799,0.0021268,0.19587,0.027179,0.07101,0.040412,0.0058805,0.042829,0.22283,0.1769,0.12602,0.043907,0.17315,0.020467,0.00090278,0.026494,-0.14779,-0.027269,-0.16276,-0.2174,-0.038025,-0.055641,-0.066926,-0.065785,-0.1507
-0.10122,0.020746,0.0037104,-0.11999,-0.095959,-0.034683,0.062458,0.017198,0.008462,0.16853,0.025065,0.064829,0.039945,-0.0031839,0.031268,0.19887,0.16531,0.11905,0.04487,0.16751,0.033263,0.0073779,0.020461,-0.12115,-0.025382,-0.1495,-0.20655,-0.030821,-0.053594,-0.059095,-0.064679,-0.13305
-0.089699,0.016242,0.0094697,-0.13413,-0.078625,-0.046991,0.06645,0.0069132,0.014218,0.14155,0.023034,0.058452,0.039089,-0.012013,0.020008,0.17488,0.15331,0.11178,0.045623,0.16144,0.045398,0.013271,0.014397,-0.09417,-0.023529,-0.1366,-0.19518,-0.023107,-0.051311,-0.050829,-0.063513,-0.11577
-0.077805,0.012296,0.01472,-0.14671,-0.061919,-0.058323,0.069201,-0.0029869,0.019397,0.1151,0.02108,0.051949,0.037883,-0.0205,0.0091848,0.15105,0.14099,0.10423,0.046157,0.15492,0.056773,0.018573,0.0083342,-0.067074,-0.021738,-0.12411,-0.18336,-0.014984,-0.048826,-0.042245,-0.062292,-0.098914
-0.065662,0.0088794,0.019416,-0.15766,-0.045922,-0.068592,0.070752,-0.012439,0.024001,0.08929,0.019204,0.045387,0.03637,-0.02854,-0.0010703,0.12754,0.12843,0.096464,0.046463,0.14792,0.067295,0.02328,0.0023052,-0.040091,-0.020032,-0.11204,-0.17113,-0.0065578,-0.046173,-0.033461,-0.061023,-0.082555
-0.053392,0.0059548,0.02352,-0.16694,-0.030712,-0.077719,0.07116,-0.021386,0.028036,0.064263,0.017407,0.038829,0.034589,-0.036034,-0.010635,0.10453,0.1157,0.088523,0.046531,0.14044,0.076875,0.027392,-0.0036566,-0.01345,-0.018432,-0.10041,-0.15856,0.0020583,-0.043383,-0.024593,-0.059711,-0.066749
-0.04111,0.0034822,0.027004,-0.17449,-0.016361,-0.085639,0.070496,-0.029776,0.03151,0.040136,0.015695,0.032335,0.032579,-0.042888,-0.019397,0.082163,0.1029,0.080454,0.046353,0.13244,0.085435,0.030909,-0.0095162,0.01262,-0.016953,-0.089242,-0.1457,0.01075,-0.040487,-0.015751,-0.058359,-0.051555
