-0.19431,-0.21993,-0.023856,-0.29511,-0.23876,-0.16229,0.033404,-0.21486,-0.039114,-0.09611,-0.016216,0.12928,0.18169,0.013187,0.12062,0.29725,0.21666,0.23153,0.15276,0.042072,0.068633,0.14874,-0.041843,0.10553,0.12094,-0.14323,-0.002958,0.14952,0.11695,-0.087943,-0.27134,-0.081162
-0.18169,-0.21017,-0.021391,-0.28474,-0.22922,-0.16316,0.017471,-0.21009,-0.041415,-0.093994,-0.019886,0.1257,0.17217,0.0095493,0.10761,0.27058,0.19129,0.21652,0.13972,0.038252,0.067758,0.1424,-0.037256,0.12161,0.12434,-0.13235,-0.002709,0.16706,0.1312,-0.078497,-0.25897,-0.077959
-0.1684,-0.19976,-0.018268,-0.27327,-0.21878,-0.16315,0.0020737,-0.20426,-0.043184,-0.091495,-0.023521,0.12121,0.16196,0.0059349,0.094507,0.24344,0.16608,0.20106,0.12619,0.03467,0.066118,0.13539,-0.033398,0.13687,0.12695,-0.1215,-0.0025693,0.18334,0.14431,-0.068418,-0.24587,-0.074523
-0.1545,-0.1887,-0.01452,-0.26076,-0.20749,-0.16224,-0.012644,-0.19738,-0.04442,-0.088645,-0.0271,0.11585,0.15112,0.0023426,0.081344,0.21599,0.14114,0.1852,0.11227,0.031322,0.063753,0.12776,-0.030219,0.15116,0.12877,-0.11074,-0.0024951,0.19817,0.15616,-0.057788,-0.23209,-0.070846
-0.14009,-0.17704,-0.010196,-0.24725,-0.1954,-0.16038,-0.026547,-0.18946,-0.045131,-0.085474,-0.030593,0.10967,0.13969,-0.0012295,0.068166,0.18834,0.11657,0.16899,0.098085,0.0282,0.060708,0.11957,-0.027661,0.16433,0.12977,-0.10007,-0.0024433,0.21138,0.1666,-0.046695,-0.2177,-0.066925
-0.12523,-0.1648,-0.0053512,-0.23278,-0.18258,-0.15756,-0.039511,-0.18053,-0.045333,-0.082014,-0.03397,0.1027,0.12775,-0.0047835,0.055017,0.16065,0.092477,0.15247,0.083733,0.025293,0.057038,0.11089,-0.025661,0.17625,0.12996,-0.089547,-0.002372,0.22282,0.17555,-0.035238,-0.20279,-0.06276
-0.11002,-0.15204,-5.3831e-05,-0.21742,-0.16908,-0.15377,-0.051424,-0.17063,-0.045044,-0.078296,-0.037195,0.095015,0.11537,-0.0083215,0.041945,0.13304,0.068954,0.1357,0.069332,0.02259,0.052805,0.10178,-0.024152,0.1868,0.12935,-0.079191,-0.0022418,0.23238,0.18293,-0.023517,-0.18743,-0.05836
-0.094544,-0.13881,0.00562,-0.20125,-0.15499,-0.14902,-0.062187,-0.1598,-0.044293,-0.074353,-0.040229,0.086672,0.10261,-0.011845,0.028996,0.10566,0.046101,0.11872,0.054992,0.020078,0.048074,0.092311,-0.023064,0.1959,0.12797,-0.069034,-0.0020166,0.23995,0.18867,-0.01164,-0.17172,-0.053734
-0.078914,-0.12517,0.011586,-0.18433,-0.14039,-0.1433,-0.071716,-0.14811,-0.043111,-0.070215,-0.043033,0.077743,0.089555,-0.015354,0.016221,0.07866,0.024014,0.1016,0.040825,0.017743,0.04292,0.082559,-0.022324,0.20343,0.12583,-0.05911,-0.0016641,0.24546,0.19275,0.00028378,-0.15572,-0.0489
-0.063229,-0.11118,0.017753,-0.16678,-0.12538,-0.13665,-0.079945,-0.13564,-0.041535,-0.065915,-0.045568,0.068308,0.076281,-0.018847,0.0036723,0.052174,0.0027853,0.084383,0.026938,0.015573,0.037422,0.072595,-0.02186,0.20935,0.12298,-0.049447,-0.0011573,0.24885,0.19516,0.01214,-0.13954,-0.043878
-0.047597,-0.09691,0.024025,-0.14867,-0.11005,-0.12909,-0.086822,-0.12248,-0.039604,-0.061482,-0.047794,0.058449,0.062869,-0.02232,-0.0085936,0.026352,-0.017495,0.06714,0.013439,0.013557,0.031661,0.062493,-0.021597,0.2136,0.11946,-0.040078,-0.00047448,0.25009,0.19591,0.023815,-0.12327,-0.038695
-0.032127,-0.082445,0.030301,-0.13013,-0.094515,-0.12068,-0.092316,-0.10872,-0.03736,-0.056947,-0.049673,0.048255,0.049402,-0.025766,-0.020519,0.0013373,-0.036738,0.049938,0.00042854,0.011683,0.025723,0.052328,-0.021466,0.21615,0.11532,-0.031032,0.00039981,0.24919,0.19501,0.035192,-0.10701,-0.033382
-0.016929,-0.067866,0.036479,-0.11126,-0.07888,-0.11146,-0.096409,-0.094471,-0.034849,-0.052337,-0.05117,0.037818,0.035966,-0.029176,-0.032043,-0.022726,-0.05486,0.032851,-0.011996,0.0099447,0.019695,0.042174,-0.021396,0.21699,0.11062,-0.022337,0.0014743,0.24616,0.19251,0.046157,-0.090839,-0.027971
-0.0021131,-0.053262,0.042457,-0.092196,-0.063259,-0.1015,-0.099103,-0.079848,-0.032115,-0.047681,-0.052251,0.027234,0.022646,-0.032534,-0.043102,-0.045695,-0.071779,0.015959,-0.023744,0.0083358,0.013664,0.032103,-0.021323,0.21611,0.10541,-0.014022,0.0027508,0.24103,0.18845,0.056596,-0.07486,-0.022502
0.01221,-0.038727,0.048131,-0.073055,-0.047769,-0.090878,-0.10041,-0.064973,-0.029205,-0.043003,-0.052889,0.016599,0.0095304,-0.035822,-0.053628,-0.067432,-0.087417,-0.00065013,-0.034729,0.0068527,0.007716,0.022188,-0.021183,0.21355,0.099753,-0.0061147,0.0042239,0.23388,0.1829,0.066399,-0.059165,-0.017016
