-0.35707,-0.33962,-0.018508,-0.34734,-0.33874,-0.080002,0.35833,-0.039047,0.13096,0.34936,0.47476,0.35371,0.21595,0.46751,0.44662,0.36224,0.35438,0.32607,0.22114,0.30938,0.12004,0.038949,-0.10725,0.15905,-0.32464,-0.34886,-0.45447,-0.41379,-0.44894,-0.47421,-0.4472,-0.1488
-0.34318,-0.32602,-0.0066272,-0.33641,-0.33187,-0.073896,0.3524,-0.040027,0.11985,0.33478,0.45501,0.33429,0.20396,0.44973,0.43257,0.35442,0.34914,0.3229,0.21408,0.30502,0.11767,0.032238,-0.10313,0.15681,-0.30798,-0.34113,-0.44208,-0.3994,-0.43706,-0.46298,-0.43479,-0.14828
-0.3289,-0.31229,0.0046079,-0.32521,-0.32448,-0.068161,0.34566,-0.041042,0.10884,0.31997,0.43497,0.31478,0.19201,0.43155,0.4183,0.34666,0.34361,0.31929,0.20657,0.30028,0.11502,0.025486,-0.09922,0.15414,-0.29118,-0.3331,-0.42907,-0.38412,-0.42463,-0.45094,-0.42189,-0.14753
-0.31423,-0.29844,0.015155,-0.3137,-0.31652,-0.062779,0.33813,-0.042002,0.098031,0.305,0.41469,0.29527,0.18012,0.41298,0.40378,0.33888,0.33769,0.31515,0.19861,0.29508,0.11203,0.018743,-0.095518,0.15099,-0.27432,-0.32471,-0.41542,-0.368,-0.41167,-0.43808,-0.40847,-0.1465
-0.29918,-0.28447,0.024979,-0.30187,-0.30794,-0.057721,0.32981,-0.042823,0.087487,0.28992,0.39422,0.27583,0.16833,0.39405,0.38899,0.33098,0.33128,0.31039,0.19019,0.28935,0.10867,0.012056,-0.092033,0.14736,-0.25749,-0.31592,-0.40113,-0.35112,-0.39817,-0.4244,-0.39449,-0.14515
-0.28377,-0.27038,0.034056,-0.28969,-0.2987,-0.052958,0.32071,-0.043427,0.077289,0.27479,0.3736,0.25653,0.15667,0.37476,0.37391,0.32288,0.32429,0.30493,0.1813,0.28302,0.1049,0.005471,-0.08877,0.14321,-0.24077,-0.30669,-0.38622,-0.33352,-0.38414,-0.4099,-0.37993,-0.14344
-0.26801,-0.25618,0.042365,-0.27715,-0.28878,-0.048456,0.31086,-0.043744,0.067501,0.25966,0.35288,0.23743,0.14517,0.35515,0.35852,0.31449,0.31665,0.29868,0.17195,0.27601,0.10069,-0.00096675,-0.085728,0.13854,-0.22425,-0.29699,-0.3707,-0.3153,-0.3696,-0.39459,-0.36477,-0.14133
-0.25193,-0.24188,0.049896,-0.26422,-0.27814,-0.044179,0.3003,-0.043713,0.058182,0.24459,0.33211,0.2186,0.13383,0.33523,0.34281,0.30572,0.30827,0.29158,0.16215,0.26829,0.096024,-0.0072142,-0.082904,0.13333,-0.208,-0.2868,-0.3546,-0.29651,-0.35456,-0.37848,-0.349,-0.13879
-0.23554,-0.22747,0.056644,-0.2509,-0.26678,-0.040089,0.28906,-0.043283,0.049384,0.22964,0.31136,0.2001,0.12269,0.31503,0.32676,0.2965,0.29909,0.28357,0.1519,0.25978,0.090888,-0.01323,-0.08029,0.12757,-0.19207,-0.27609,-0.33793,-0.27723,-0.33904,-0.3616,-0.33262,-0.13581
-0.21888,-0.21296,0.06261,-0.23719,-0.25469,-0.036147,0.27718,-0.042412,0.041146,0.21484,0.29067,0.18196,0.11176,0.29459,0.31037,0.28676,0.28906,0.2746,0.14124,0.25045,0.085276,-0.018974,-0.077872,0.12128,-0.17653,-0.26486,-0.32073,-0.25755,-0.32306,-0.34395,-0.31564,-0.13236
