-0.12569,-0.11578,0.15389,-0.14607,-0.12941,0.10011,0.2766,0.003349,-0.003393,0.15025,0.14855,0.10186,0.030651,0.123,0.1675,0.1816,0.13116,0.055924,0.023672,-0.047307,0.042367,-0.0087224,0.0064895,0.15041,0.017135,-0.14294,-0.18294,-0.30522,-0.16406,-0.20151,-0.19187,-0.099579
-0.13161,-0.12824,0.14011,-0.14889,-0.13368,0.089741,0.27497,-0.0033977,-0.0058719,0.14072,0.14763,0.10206,0.030606,0.12599,0.16554,0.18287,0.13129,0.059376,0.028181,-0.039939,0.049769,-0.0073606,0.01446,0.15766,0.030088,-0.14294,-0.18033,-0.29077,-0.1625,-0.1995,-0.1943,-0.10171
-0.13651,-0.13972,0.12619,-0.15094,-0.13728,0.079441,0.27331,-0.010235,-0.0084365,0.13072,0.14635,0.10183,0.03038,0.12859,0.1632,0.18331,0.13084,0.06258,0.032616,-0.032178,0.057055,-0.0060897,0.022077,0.16289,0.042585,-0.14233,-0.17719,-0.27605,-0.16046,-0.19717,-0.19589,-0.10347
-0.14032,-0.15009,0.11227,-0.15216,-0.14016,0.069266,0.27145,-0.017074,-0.011056,0.12035,0.14469,0.10118,0.029968,0.13075,0.16048,0.18288,0.12977,0.06547,0.036915,-0.024102,0.064119,-0.0049329,0.029249,0.16614,0.054463,-0.1411,-0.1735,-0.26109,-0.15792,-0.19447,-0.19658,-0.10481
-0.14299,-0.15921,0.098451,-0.15246,-0.14226,0.059266,0.2692,-0.023822,-0.0137,0.1097,0.14262,0.10009,0.029365,0.13242,0.15737,0.18153,0.12802,0.067982,0.041015,-0.015793,0.070852,-0.0039124,0.035892,0.16746,0.065569,-0.13924,-0.16925,-0.24591,-0.15487,-0.19136,-0.19631,-0.10569
-0.14447,-0.16697,0.084861,-0.15179,-0.14352,0.049497,0.26639,-0.030388,-0.016336,0.098876,0.14012,0.098573,0.028568,0.13358,0.15385,0.17923,0.12558,0.070054,0.044849,-0.0073406,0.077148,-0.0030485,0.041925,0.16694,0.07576,-0.13674,-0.16441,-0.23054,-0.15131,-0.18777,-0.19504,-0.10609
-0.1447,-0.17326,0.071622,-0.15011,-0.1439,0.040011,0.26287,-0.03668,-0.018931,0.087973,0.13716,0.09663,0.027575,0.13416,0.14991,0.17596,0.1224,0.071626,0.048355,0.0011616,0.082904,-0.0023591,0.047275,0.16468,0.084905,-0.1336,-0.15897,-0.21502,-0.14722,-0.18368,-0.19273,-0.10597
-0.14368,-0.178,0.058851,-0.14737,-0.14337,0.030866,0.25847,-0.042609,-0.021454,0.077098,0.13375,0.094266,0.026387,0.13414,0.14554,0.1717,0.11846,0.072644,0.051471,0.0096162,0.088019,-0.0018595,0.051878,0.1608,0.092888,-0.12982,-0.15294,-0.19938,-0.14262,-0.17905,-0.18936,-0.10532
-0.14139,-0.18111,0.046663,-0.14355,-0.14189,0.022117,0.25309,-0.048089,-0.023871,0.066352,0.12986,0.091485,0.025006,0.13347,0.14073,0.16643,0.11375,0.073057,0.054136,0.017924,0.092403,-0.0015615,0.055678,0.15543,0.099613,-0.12542,-0.14631,-0.18364,-0.1375,-0.17383,-0.18491,-0.1041
-0.13784,-0.18254,0.035166,-0.13865,-0.13946,0.013821,0.24659,-0.053039,-0.026152,0.055834,0.12551,0.088296,0.023435,0.13211,0.13546,0.16016,0.10826,0.072822,0.056297,0.025984,0.095969,-0.0014733,0.058631,0.14873,0.105,-0.1204,-0.13909,-0.16786,-0.13187,-0.168,-0.17939,-0.10231
